dpr_id,project_title,department,region,duration,estimated_cost,fund_allocation,contingency,start_date,end_date,num_employees,state,district,risk_zone,guidelines_followed,risk_label,recommendation_type,recommendation_description,recommendation_priority,contingency_ratio,duration_months,num_machinery,num_materials,compliance_score,missing_docs_count
DPR_0938,Infrastructure Development Project 865,Public Works Department,Region 8,18 months,₹185 crore,₹274 crore,₹7 crore,23-01-2025,16-05-2027,145,Tripura,Gangtok,None,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.037837838,18,2,3,1,0
DPR_0939,Infrastructure Development Project 721,Water Resources Department,Region 8,29 months,₹194 crore,₹297 crore,₹5 crore,05-09-2026,21-03-2029,177,Tripura,Guwahati,Flood,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.025773196,29,4,2,0,0
DPR_0940,Infrastructure Development Project 509,Public Works Department,Region 10,20 months,₹273 crore,₹278 crore,₹20 crore,23-02-2026,04-05-2028,192,Arunachal Pradesh,Agartala,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.073260073,20,2,5,0,0
DPR_0941,Infrastructure Development Project 714,Urban Development Department,Region 2,7 months,₹311 crore,₹410 crore,₹10 crore,25-06-2025,11-06-2028,129,Arunachal Pradesh,Itanagar,Connectivity,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.032154341,7,2,4,1,0
DPR_0942,Infrastructure Development Project 459,Road Construction Department,Region 7,27 months,₹180 crore,₹225 crore,₹16 crore,28-06-2026,09-06-2027,23,Assam,Kohima,Flood,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.088888889,27,5,5,0,0
DPR_0943,Infrastructure Development Project 421,Rural Development Department,Region 4,25 months,₹76 crore,₹133 crore,₹20 crore,19-10-2025,08-08-2027,161,Sikkim,Shillong,None,FALSE,None,General Improvement,Project appears well-structured with minimal risks,Low,0.263157895,25,5,4,0,0
DPR_0944,Infrastructure Development Project 500,Public Works Department,Region 3,25 months,₹353 crore,₹67 crore,₹4 crore,04-03-2024,10-10-2027,53,Meghalaya,Imphal,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.011331445,25,4,3,0,2
DPR_0945,Infrastructure Development Project 171,Rural Development Department,Region 4,19 months,₹356 crore,₹369 crore,₹9 crore,12-11-2025,14-07-2027,85,Meghalaya,Agartala,Flood,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.025280899,19,4,2,1,0
DPR_0946,Infrastructure Development Project 678,Road Construction Department,Region 1,32 months,₹273 crore,₹160 crore,₹3 crore,15-05-2025,09-04-2029,153,Tripura,Imphal,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.010989011,32,4,2,0,2
DPR_0947,Infrastructure Development Project 818,Rural Development Department,Region 5,36 months,₹461 crore,₹336 crore,₹9 crore,12-04-2024,14-07-2028,145,Manipur,Shillong,Flood,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.019522777,36,2,3,1,0
DPR_0948,Infrastructure Development Project 823,Road Construction Department,Region 10,9 months,₹420 crore,₹88 crore,₹3 crore,09-04-2024,21-11-2028,175,Assam,Kohima,Landslide,TRUE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.007142857,9,2,2,1,0
DPR_0949,Infrastructure Development Project 621,Public Works Department,Region 5,30 months,₹155 crore,₹410 crore,₹18 crore,11-05-2024,21-10-2028,114,Mizoram,Aizawl,Flood,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.116129032,30,3,5,0,0
DPR_0950,Infrastructure Development Project 273,Water Resources Department,Region 7,16 months,₹432 crore,₹144 crore,₹20 crore,02-06-2025,21-03-2028,121,Mizoram,Aizawl,Connectivity,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.046296296,16,5,3,1,0
DPR_0951,Infrastructure Development Project 274,Public Works Department,Region 1,19 months,₹444 crore,₹142 crore,₹17 crore,15-04-2024,27-06-2029,91,Mizoram,Imphal,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.038288288,19,2,5,0,0
DPR_0952,Infrastructure Development Project 724,Water Resources Department,Region 7,20 months,₹497 crore,₹50 crore,₹4 crore,11-05-2025,20-03-2029,17,Mizoram,Shillong,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.00804829,20,2,2,1,0
DPR_0953,Infrastructure Development Project 333,Road Construction Department,Region 6,12 months,₹372 crore,₹420 crore,₹11 crore,10-01-2025,03-08-2028,197,Manipur,Kohima,None,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.029569892,12,4,2,1,2
DPR_0954,Infrastructure Development Project 178,Rural Development Department,Region 1,15 months,₹68 crore,₹49 crore,₹12 crore,26-09-2025,15-07-2029,87,Mizoram,Dispur,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.176470588,15,2,2,1,0
DPR_0955,Infrastructure Development Project 918,Public Works Department,Region 5,30 months,₹95 crore,₹295 crore,₹13 crore,02-11-2025,03-12-2028,119,Assam,Shillong,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.136842105,30,4,4,1,0
DPR_0956,Infrastructure Development Project 927,Road Construction Department,Region 2,27 months,₹147 crore,₹156 crore,₹4 crore,09-08-2025,24-04-2029,192,Arunachal Pradesh,Shillong,Landslide,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.027210884,27,3,4,1,0
DPR_0957,Infrastructure Development Project 668,Urban Development Department,Region 10,35 months,₹440 crore,₹339 crore,₹9 crore,15-10-2025,02-05-2028,17,Manipur,Itanagar,Landslide,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.020454545,35,3,5,1,0
DPR_0958,Infrastructure Development Project 252,Road Construction Department,Region 7,36 months,₹402 crore,₹43 crore,₹6 crore,02-12-2024,24-08-2029,54,Arunachal Pradesh,Agartala,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.014925373,36,3,4,0,1
DPR_0959,Infrastructure Development Project 248,Rural Development Department,Region 6,14 months,₹207 crore,₹446 crore,₹4 crore,09-01-2025,15-06-2029,36,Sikkim,Dispur,Flood,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.019323671,14,3,3,0,2
DPR_0960,Infrastructure Development Project 811,Water Resources Department,Region 10,29 months,₹270 crore,₹203 crore,₹15 crore,21-11-2024,10-02-2029,38,Assam,Itanagar,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.055555556,29,4,2,1,2
DPR_0961,Infrastructure Development Project 304,Water Resources Department,Region 10,30 months,₹411 crore,₹102 crore,₹20 crore,13-07-2024,26-09-2029,102,Manipur,Agartala,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.0486618,30,3,3,0,0
DPR_0962,Infrastructure Development Project 629,Road Construction Department,Region 2,10 months,₹129 crore,₹171 crore,₹12 crore,15-04-2026,24-10-2027,28,Meghalaya,Itanagar,Flood,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.093023256,10,4,3,1,1
DPR_0963,Infrastructure Development Project 988,Road Construction Department,Region 6,12 months,₹109 crore,₹136 crore,₹11 crore,10-07-2024,19-02-2029,30,Manipur,Aizawl,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.100917431,12,3,4,1,0
DPR_0964,Infrastructure Development Project 588,Urban Development Department,Region 2,36 months,₹494 crore,₹390 crore,₹2 crore,23-02-2026,27-08-2027,58,Arunachal Pradesh,Guwahati,Flood,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.004048583,36,4,4,1,0
DPR_0965,Infrastructure Development Project 803,Water Resources Department,Region 2,32 months,₹303 crore,₹306 crore,₹8 crore,23-06-2024,06-09-2029,40,Manipur,Itanagar,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.02640264,32,2,2,1,2
DPR_0966,Infrastructure Development Project 877,Rural Development Department,Region 9,11 months,₹256 crore,₹103 crore,₹8 crore,01-11-2024,21-02-2029,53,Nagaland,Guwahati,Connectivity,TRUE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.03125,11,4,4,1,0
DPR_0967,Infrastructure Development Project 825,Public Works Department,Region 3,29 months,₹461 crore,₹284 crore,₹12 crore,24-07-2025,25-04-2027,177,Assam,Agartala,Landslide,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.026030369,29,3,2,1,0
DPR_0968,Infrastructure Development Project 505,Rural Development Department,Region 2,33 months,₹101 crore,₹397 crore,₹2 crore,06-07-2025,22-12-2027,150,Tripura,Agartala,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.01980198,33,2,5,0,0
DPR_0969,Infrastructure Development Project 136,Rural Development Department,Region 1,34 months,₹311 crore,₹376 crore,₹13 crore,15-11-2026,04-09-2029,30,Meghalaya,Kohima,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.041800643,34,2,2,0,2
DPR_0970,Infrastructure Development Project 961,Public Works Department,Region 9,28 months,₹464 crore,₹441 crore,₹10 crore,03-12-2025,01-10-2027,105,Meghalaya,Guwahati,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.021551724,28,3,3,0,1
DPR_0971,Infrastructure Development Project 152,Rural Development Department,Region 5,20 months,₹229 crore,₹280 crore,₹12 crore,21-06-2026,10-10-2027,152,Nagaland,Shillong,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.052401747,20,2,4,1,0
DPR_0972,Infrastructure Development Project 618,Public Works Department,Region 3,8 months,₹238 crore,₹364 crore,₹2 crore,13-03-2026,07-11-2027,179,Tripura,Guwahati,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.008403361,8,4,2,0,0
DPR_0973,Infrastructure Development Project 603,Urban Development Department,Region 1,30 months,₹293 crore,₹156 crore,₹15 crore,20-04-2026,04-06-2027,60,Assam,Agartala,None,TRUE,None,General Improvement,Project appears well-structured with minimal risks,Low,0.051194539,30,2,5,1,0
DPR_0974,Infrastructure Development Project 190,Rural Development Department,Region 10,16 months,₹251 crore,₹276 crore,₹19 crore,04-11-2026,05-03-2027,196,Assam,Agartala,Flood,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.075697211,16,5,4,1,0
DPR_0975,Infrastructure Development Project 904,Road Construction Department,Region 3,8 months,₹151 crore,₹312 crore,₹18 crore,26-12-2024,19-05-2029,44,Manipur,Agartala,Connectivity,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.119205298,8,3,2,0,0
DPR_0976,Infrastructure Development Project 145,Public Works Department,Region 4,33 months,₹159 crore,₹438 crore,₹4 crore,18-07-2025,11-08-2027,144,Tripura,Guwahati,Flood,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.025157233,33,3,2,1,0
DPR_0977,Infrastructure Development Project 232,Road Construction Department,Region 6,22 months,₹251 crore,₹157 crore,₹17 crore,08-09-2026,27-07-2028,100,Manipur,Imphal,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.067729084,22,5,3,0,0
DPR_0978,Infrastructure Development Project 547,Road Construction Department,Region 4,24 months,₹326 crore,₹414 crore,₹11 crore,25-03-2025,24-11-2028,154,Sikkim,Agartala,Landslide,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.033742331,24,2,5,0,0
DPR_0979,Infrastructure Development Project 201,Water Resources Department,Region 1,36 months,₹332 crore,₹448 crore,₹12 crore,04-05-2024,23-07-2029,39,Manipur,Dispur,Flood,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.036144578,36,3,2,0,2
DPR_0980,Infrastructure Development Project 246,Water Resources Department,Region 2,30 months,₹467 crore,₹223 crore,₹4 crore,11-10-2025,05-08-2029,45,Arunachal Pradesh,Kohima,Connectivity,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.00856531,30,5,5,1,0
DPR_0981,Infrastructure Development Project 300,Rural Development Department,Region 9,29 months,₹277 crore,₹260 crore,₹12 crore,22-03-2025,05-09-2029,77,Mizoram,Aizawl,Connectivity,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.0433213,29,3,4,0,2
DPR_0982,Infrastructure Development Project 765,Rural Development Department,Region 9,21 months,₹401 crore,₹253 crore,₹8 crore,08-07-2025,10-06-2029,72,Mizoram,Shillong,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.019950125,21,5,5,0,0
DPR_0983,Infrastructure Development Project 499,Public Works Department,Region 10,30 months,₹420 crore,₹280 crore,₹4 crore,05-11-2026,22-05-2027,122,Meghalaya,Guwahati,Connectivity,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.00952381,30,4,4,1,0
DPR_0984,Infrastructure Development Project 348,Public Works Department,Region 5,7 months,₹171 crore,₹43 crore,₹8 crore,22-08-2024,23-04-2029,169,Meghalaya,Kohima,Flood,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.046783626,7,4,2,0,0
DPR_0985,Infrastructure Development Project 866,Urban Development Department,Region 1,35 months,₹205 crore,₹85 crore,₹5 crore,02-04-2024,20-08-2029,11,Assam,Agartala,Landslide,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.024390244,35,4,3,1,0
DPR_0986,Infrastructure Development Project 602,Water Resources Department,Region 7,25 months,₹358 crore,₹137 crore,₹9 crore,08-07-2026,25-11-2027,146,Tripura,Shillong,Connectivity,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.025139665,25,3,4,0,0
DPR_0987,Infrastructure Development Project 972,Rural Development Department,Region 7,33 months,₹224 crore,₹143 crore,₹4 crore,03-08-2024,13-02-2028,93,Mizoram,Aizawl,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.017857143,33,3,2,0,0
DPR_0988,Infrastructure Development Project 970,Public Works Department,Region 8,29 months,₹100 crore,₹309 crore,₹11 crore,02-06-2024,20-12-2029,194,Mizoram,Itanagar,None,FALSE,None,General Improvement,Project appears well-structured with minimal risks,Low,0.11,29,5,2,0,0
DPR_0989,Infrastructure Development Project 124,Water Resources Department,Region 10,29 months,₹87 crore,₹94 crore,₹20 crore,21-02-2024,06-04-2027,136,Tripura,Gangtok,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.229885057,29,2,2,0,1
DPR_0990,Infrastructure Development Project 492,Rural Development Department,Region 5,9 months,₹304 crore,₹123 crore,₹4 crore,12-11-2025,07-08-2028,84,Sikkim,Kohima,Connectivity,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.013157895,9,5,4,0,0
DPR_0991,Infrastructure Development Project 814,Water Resources Department,Region 4,19 months,₹114 crore,₹197 crore,₹17 crore,28-06-2024,19-08-2028,199,Nagaland,Dispur,None,TRUE,None,General Improvement,Project appears well-structured with minimal risks,Low,0.149122807,19,2,5,1,0
DPR_0992,Infrastructure Development Project 485,Rural Development Department,Region 1,25 months,₹129 crore,₹162 crore,₹2 crore,23-09-2024,02-09-2028,57,Mizoram,Dispur,Flood,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.015503876,25,3,4,1,1
DPR_0993,Infrastructure Development Project 292,Water Resources Department,Region 4,30 months,₹305 crore,₹329 crore,₹10 crore,27-10-2024,15-05-2029,39,Tripura,Kohima,Connectivity,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.032786885,30,4,2,0,2
DPR_0994,Infrastructure Development Project 609,Water Resources Department,Region 1,7 months,₹430 crore,₹268 crore,₹2 crore,22-12-2024,23-08-2028,149,Nagaland,Kohima,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.004651163,7,3,3,0,0
DPR_0995,Infrastructure Development Project 922,Public Works Department,Region 7,15 months,₹391 crore,₹220 crore,₹16 crore,19-01-2024,14-10-2027,193,Tripura,Shillong,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.040920716,15,3,3,1,0
